""	"Myeloid"	"Stroma"	"Tumor"
"TMEM249"	1.01982851029438	1.00549613833579	1.04214148408039
"TMEM25"	1.42083358868816	1.22353719372825	1.44803036955116
"TMEM251"	1.40234969377151	1.30294859937416	1.32037982319657
"TMEM252"	1.00384818666764	1.00692484934186	1.00142433789758
"TMEM253"	1.03245722828296	1.02222590331492	1.02631893177786
"TMEM254"	1.26959066501417	1.26528004289962	1.37115003955854
"TMEM254-AS1"	1.07763877903985	1.06691054605716	1.13748341469907
"TMEM255A"	1.51618925120285	1.09350621702003	1.30194425454371
"TMEM255B"	1.1206125865833	1.15491508573226	1.01543245689759
"TMEM256"	1.48409275094916	1.45683300942314	1.42237727209732
"TMEM257"	1.07365115225412	1.04450550280883	1.08492351421775
"TMEM258"	2.12260849816267	2.06590581994466	2.05842799753703
"TMEM259"	1.47188272191547	1.56991837595099	1.51247013146486
"TMEM26"	1.00542537036414	1.03122558911285	1.00098198348437
"TMEM27"	1.01721746120034	1.00131215695268	1.02202217610027
"TMEM30A"	2.0910629550252	2.11353124653782	2.09660402095366
"TMEM30B"	1.00371684076411	1.00248817827504	1.00460517852838
"TMEM30C"	1.00193210952819	1.00469530614876	1.00292247070518
"TMEM31"	1.01705201984477	1.01259347431237	1.0162528485706
"TMEM33"	1.78217867018935	1.7589324498912	1.80742430618377
"TMEM35"	1.36683528634288	1.0133625158551	1.5014562641773
"TMEM37"	1.06256972695622	1.28263578049013	1.01087862371376
"TMEM38A"	1.11932233525297	1.09330982226427	1.1314163053252
"TMEM38B"	1.1729296056758	1.23575469725988	1.19600587923211
"TMEM39A"	1.41015660101801	1.58331077886388	1.44588151689731
"TMEM39B"	1.45023085886535	1.39200719561204	1.51424522580863
"TMEM40"	1.0033874115984	1.00678384844209	1.00455484683519
"TMEM41A"	1.37168738948908	1.32197240885459	1.38154528991033
"TMEM41B"	1.71813264517291	1.71128297265528	1.80434336987872
"TMEM42"	1.17116122532515	1.28426369324505	1.28606136893419
"TMEM43"	1.55651543172045	1.42015868477882	1.64304799319156
"TMEM44"	1.05038289081457	1.03207449821529	1.04416336471859
"TMEM44-AS1"	1.08289286568655	1.10295450035356	1.09398533199984
"TMEM45A"	1.27479063673444	1.05892732604229	1.29438513495697
"TMEM45B"	1.06139242383805	1.05053101586164	1.0699681697965
"TMEM47"	1.03352710141446	1.00312804634231	1.03303455679026
"TMEM48"	1.22435082628813	1.16373538103247	1.26267144982181
"TMEM5"	1.16602764772208	1.18277710229984	1.20682981463373
"TMEM50A"	1.97768921796475	2.29064043551306	1.8870831928287
"TMEM50B"	1.86196853677219	1.64698803011603	1.79178746185556
"TMEM51"	1.08238442020663	1.26273395168587	1.07136816912203
"TMEM51-AS1"	1.02394202363554	1.01587917678357	1.03252664552876
"TMEM52"	1.00649444137712	1.00137296858537	1.0006311828463
"TMEM52B"	1.22192623654185	1.39981433261265	1.05062224954585
"TMEM53"	1.10538444578634	1.18689395643134	1.1733817960014
"TMEM54"	1.08124638744948	1.12475130660559	1.13227137512283
"TMEM55A"	1.35518434543046	1.39705942082696	1.41396589955344
"TMEM55B"	1.19531691769564	1.25780125029928	1.20754126813828
"TMEM56"	1.09477562543926	1.14347705956597	1.09290209713474
"TMEM56-RWDD3"	1.0398153374246	1.02410195195159	1.05981874783567
"TMEM57"	1.21964217847429	1.16656326985504	1.31008358661425
"TMEM59"	2.4789145982908	2.87925365132751	2.52546464262633
"TMEM59L"	1.85508408057297	1.2610432233361	2.17459302965771
"TMEM60"	1.39068673741208	1.34601574938534	1.33461488764512
"TMEM61"	1.00162284440858	1.00192245189753	1.00144712917146
"TMEM62"	1.16360922431697	1.18680743225288	1.21449749145946
"TMEM63A"	1.2121253379119	1.9009401302851	1.08872156602454
"TMEM63B"	1.18914065334636	1.30376281917366	1.2587481266677
"TMEM63C"	1.03660216958964	1.0219015703112	1.10391673643567
"TMEM64"	1.09640901517567	1.18588855995269	1.07168415718903
"TMEM65"	1.0450219507207	1.07716255907286	1.03071445029455
"TMEM66"	3.18930438003532	3.40292080409018	2.94551150041072
"TMEM67"	1.07869264896029	1.03615901369898	1.11071059112849
"TMEM68"	1.31845755825398	1.19115284153171	1.34416682642159
"TMEM69"	1.42186340958047	1.285728807683	1.4673520933807
"TMEM70"	1.42554723275654	1.9188567229071	1.42175024179993
"TMEM71"	1.02062256083153	1.07781025127731	1.00755920603936
"TMEM72"	1.00208348500784	1	1.00158455302078
"TMEM72-AS1"	1.01938050070311	1.01114404429482	1.01825490668158
"TMEM74"	1.02278780393913	1.0013433015761	1.0132513377459
"TMEM74B"	1.02818503110453	1.00388162453739	1.03760450155325
"TMEM79"	1.1021513546983	1.09291844249014	1.16357784103501
"TMEM80"	1.47984960816669	1.25189570502384	1.47059415433096
"TMEM81"	1.02387354811729	1.03587285511478	1.05204791292467
"TMEM82"	1.00353780317364	1.0008789190771	1.00096176892742
"TMEM86A"	1.1734329760831	1.31387322641182	1.15852386514841
"TMEM86B"	1.06201304291057	1.05037646155991	1.06501886064311
"TMEM87A"	1.76197695080584	1.84251349625262	1.94954320075293
"TMEM87B"	1.21364894757607	1.21907719720061	1.18289577935871
"TMEM88"	1.16621832375195	1.26101084399877	1.07024458431446
"TMEM88B"	1	1.00437301568539	1.0001095406051
"TMEM89"	1.00217211401574	1	1.00345111158497
"TMEM8A"	1.14156237228707	1.16927663717298	1.11936406641872
"TMEM8B"	1.25224938181759	1.10480432737968	1.3108633406628
"TMEM8C"	1	1	1.00059107168406
"TMEM9"	1.97782885428811	1.6923556638039	2.04495913953306
"TMEM91"	1.1361634811028	1.18245886449635	1.1367343169449
"TMEM92"	1.00409450102412	1.00280403215466	1.00676223692049
"TMEM95"	1.00422076585702	1.00344317150573	1.00217182017138
"TMEM97"	1.39540702779825	1.20106013200878	1.50721502118358
"TMEM98"	1.45786955056955	1.45959480503856	1.57021997043111
"TMEM99"	1.1337551186038	1.08797547542645	1.1914194243088
"TMEM9B"	2.00677953376255	2.43965962085673	2.00332214881202
"TMEM9B-AS1"	1.05353108529776	1.07568481791301	1.05515516425589
"TMF1"	1.36208945957277	1.55200630509569	1.45047259873523
"TMIE"	1.01254570767348	1.00037504482127	1.02180203392298
"TMIGD1"	1.00129925847091	1.00189574578325	1.00087798704886
"TMIGD2"	1.18228168342787	1.1368904308977	1.10417596671573
"TMLHE"	1.36247660644752	1.34524807684496	1.42902152201229
"TMLHE-AS1"	1.04774979199791	1.01847019448694	1.03502040573132
"TMOD1"	1.36500947961402	1.34505113899192	1.57573334617083
"TMOD2"	1.58806272554578	1.40617948759711	1.76458974898896
"TMOD3"	1.25029857174696	1.33348623955908	1.20317300535301
"TMOD4"	1.01878456949532	1.00611417742683	1.02402078924157
"TMPO"	1.65652188003648	1.65199795619492	1.65011111119733
"TMPO-AS1"	1.06716274163433	1.04180457545664	1.04003063763334
"TMPPE"	1.15607939513526	1.19547299565189	1.14851892749055
"TMPRSS11A"	1.00746794151302	1.0076143900263	1.00915637833406
"TMPRSS11B"	1.04062525639942	1.03514858797625	1.0388661364525
"TMPRSS11BNL"	1.01048527651339	1.00574687570394	1.00866224639157
"TMPRSS11D"	1.00701477265427	1	1.00953833393911
"TMPRSS11E"	1	1	1.00104190433735
"TMPRSS11F"	1.00089355274306	1	1.00195731460822
"TMPRSS11GP"	1	1	1.00214284731781
"TMPRSS12"	1.00352881443035	1	1.00426881547139
"TMPRSS13"	1.00769674623999	1.02337454218731	1.00597409545474
"TMPRSS15"	1.00135007057824	1	1.00039247427463
"TMPRSS2"	1.00533449290426	1.00680489720672	1.00135815754379
"TMPRSS3"	1.05243253354244	1.04821499528557	1.04647081662134
"TMPRSS4"	1.00597504279225	1.00478036411845	1.00300270733345
"TMPRSS4-AS1"	1.00507903976529	1.00646550203306	1.00073848097618
"TMPRSS5"	1.13834426402397	1.13277640555049	1.30822896500194
"TMPRSS6"	1.00993856425589	1	1.00597941103912
"TMPRSS7"	1.00563504687103	1.00148630282637	1.00656442299972
"TMPRSS9"	1.00903455655766	1.00386911306442	1.01061617218177
"TMSB10"	2.89534300383455	3.18501752202249	2.28730357284972
"TMSB15A"	1.34942820173389	1.0086286828342	1.27527057930266
"TMSB15B"	1.27401703419348	1.02991087455459	1.28479196484072
"TMSB4X"	3.62325682189507	4.32009367843394	2.90262603000555
"TMSB4Y"	1.0736713055068	1.02985800012846	1.15205245654052
"TMTC1"	1.035887253818	1.00699206054212	1.01872935101323
"TMTC2"	1.00823958598049	1.19908120261051	1.02793501340747
"TMTC3"	1.22085514325178	1.1219491190414	1.2253815803313
"TMTC4"	1.1981705348097	1.36562245340588	1.21878668566488
"TMUB1"	1.23657677765833	1.19788447800494	1.18094994820645
"TMUB2"	1.51824879519115	1.60684201449636	1.63527174230323
"TMX1"	2.05221681801013	1.99122698092745	1.97377388618023
"TMX2"	2.00498783094232	2.00524308241512	2.15566597872385
"TMX2-CTNND1"	1.02148146133341	1.00464415490541	1.04588184952923
"TMX3"	1.43598132343014	1.48333388127964	1.48257888818056
"TMX4"	1.43151236577664	1.30051153653556	1.68047002784827
"TNC"	1.16758245527949	1.03822157210681	1.16431587053627
"TNF"	1.62346910725443	2.13719175251656	1.10434452879065
"TNFAIP1"	1.4310819898092	1.30100875813597	1.53669045013574
"TNFAIP2"	1.34451541415886	1.54529683922595	1.1527508364612
"TNFAIP3"	2.03877467089962	2.53359447013507	1.11821065668431
"TNFAIP6"	1.09175413217657	1.06968372089672	1.01730338154164
"TNFAIP8"	1.08066095705937	1.4116695364076	1.01024053543493
"TNFAIP8L1"	1.57614010029365	1.57976368997687	1.53140172711763
"TNFAIP8L2"	1.28774250406887	1.4588609563396	1.15429131774233
"TNFAIP8L2-SCNM1"	1.51147622717839	1.53745438663084	1.39197010712203
"TNFAIP8L3"	1.25895470662722	1.3650826153204	1.23300846244773
"TNFRSF10A"	1.04593730332235	1.16756089140302	1.02315334668739
"TNFRSF10B"	1.79084430418426	1.91047591461059	1.23668401237526
"TNFRSF10C"	1.04978368367627	1.14248060154528	1.00872146413658
"TNFRSF10D"	1.27184589168765	1.384436208069	1.03476947442732
"TNFRSF11A"	1.10483410716513	1.15921081140241	1.01638771059828
"TNFRSF11B"	1.03602942170915	1.09828893899171	1.03535512021577
"TNFRSF12A"	1.32384147028942	1.4648474433328	1.07745771736705
"TNFRSF13B"	1.00309801122165	1.00228396260793	1.00234268629705
"TNFRSF13C"	1.02892099028934	1.03770126731298	1.00887538592638
"TNFRSF14"	1.22707330906074	1.55185261150476	1.03637533938201
"TNFRSF17"	1	1.00197779531643	1.00565165840903
"TNFRSF18"	1.00975992907625	1.08271047219499	1.00457177630791
"TNFRSF19"	1.16614595850355	1.02206446834473	1.0549864633421
"TNFRSF1A"	1.41515029792713	1.93168706400045	1.09833296953212
"TNFRSF1B"	1.66315129088824	2.59050615789712	1.16143423945488
"TNFRSF21"	1.89110289389816	1.61168218995615	1.84810630091559
"TNFRSF25"	1.15912399086404	1.33005734181056	1.11926266672174
"TNFRSF4"	1.0126454054757	1.12420639123666	1.00796681088217
"TNFRSF6B"	1.15387280544263	1.11136427572088	1.2477373669096
"TNFRSF8"	1.02032352359226	1.09147496605016	1.00187661465655
"TNFRSF9"	1.08823519197188	1.10806483327502	1.08189280376848
"TNFSF10"	1.08254551458311	1.31345993445383	1.0412132092997
"TNFSF11"	1.00164220140896	1.00092277603046	1.00123529860041
"TNFSF12"	1.15505830984995	1.38196424391211	1.10529648952137
"TNFSF12-TNFSF13"	1.0613126252944	1.10733579132118	1.00656060193904
"TNFSF13"	1.48405937314444	2.1363495517314	1.12171951978766
"TNFSF13B"	1.17172678705633	1.6578409973411	1.04132784187376
"TNFSF14"	1.15869948778268	1.18402805635541	1.14162437593982
"TNFSF15"	1.08287168801594	1.08634766852428	1.05778980955133
"TNFSF18"	1.14625170792356	1.11700454268545	1.04449125165474
"TNFSF4"	1.01888104608178	1.04764289280401	1.01771290695844
"TNFSF8"	1.12464579011858	1.30915350525672	1.0244460794706
"TNFSF9"	1.18100176063633	1.41969614496944	1.0345003927278
"TNIK"	1.25395311134964	1.14714879778868	1.29780907134226
"TNIP1"	1.17087804870002	1.22970341160485	1.14866160603164
"TNIP2"	1.41658353200167	1.34346146505818	1.35629799864921
"TNIP3"	1.02218393598478	1.061994556963	1.01853997935791
"TNK1"	1.01957211219342	1.00710932112111	1.03273718467512
"TNK2"	1.75763328834834	1.18735102562139	1.88979742084851
"TNKS"	1.44265249955982	1.31662126217634	1.63689228128021
"TNKS1BP1"	1.09071800899139	1.05412628483799	1.14873182687583
"TNKS2"	1.40852536142522	1.48363072012819	1.40274197054312
"TNMD"	1.00355444500071	1.00336481556531	1.00175142235397
"TNN"	1.00980453391763	1.00063567114633	1.01263712439246
"TNNC1"	1.00243964910066	1.00164170195864	1.00426496574482
"TNNC2"	1.00790614151732	1	1.02447329092264
"TNNI1"	1.06420905507136	1.0518347932547	1.05722153078021
"TNNI2"	1.04344417179034	1.04513458737041	1.00413719798405
"TNNI3"	1.00569716152954	1	1.00644932371039
"TNNI3K"	1.02781900388142	1.0236106772131	1.01190019960544
"TNNT1"	1.02660541613231	1.01198459039713	1.02450496957739
"TNNT2"	1.00126924772723	1	1.00010605102717
"TNNT3"	1	1.01007907260832	1.00077614297569
"TNP1"	1.00355380770356	1	1.00018576187367
"TNPO1"	1.68953961018604	1.68951890818536	1.66139955346862
"TNPO2"	1.68069776240807	1.4742356652045	1.79583812519352
"TNPO3"	1.4588598600168	1.27315133047399	1.70024952524701
"TNR"	1.87206479177394	1.06594317257673	2.31614957152649
"TNRC18"	1.15049023770743	1.11208751003628	1.13084369034581
"TNRC18P1"	1.00878266459686	1.02671718840859	1.00871593290341
"TNRC6A"	1.3266204678403	1.19727169100143	1.44838856685467
"TNRC6B"	1.75287954750659	1.47473837922451	1.91983169271957
"TNRC6C"	1.40299334896579	1.23221665231617	1.58968557515351
"TNS1"	1.40874089824997	1.37081828434731	1.52350544694326
"TNS3"	1.60862369575732	1.63523851544295	1.32815216212597
"TNS4"	1.0428556037717	1.05268374129975	1.04304574366587
"TNXA"	1.00341680682284	1.00101112760151	1.01034963636634
"TNXB"	1.01493453884995	1.00817069306765	1.04706744600748
"TOB1"	2.10993586185632	2.08286285875998	2.07706518703174
"TOB1-AS1"	1.04693521285948	1.0229672809083	1.06958167138518
"TOB2"	1.49400238009875	1.6745839089103	1.52301050636554
"TOB2P1"	1.01609109839277	1.03029918331569	1.01913638585107
"TOE1"	1.24190690218428	1.1831595939229	1.26374065516071
"TOLLIP"	1.50845254893739	1.59775095461695	1.56990112111851
"TOM1"	1.47784074966426	1.78892091669796	1.51296414994831
"TOM1L1"	1.00257929263118	1.00385806479231	1.00411053361822
"TOM1L2"	1.34987835824558	1.42192280798926	1.56343370832262
"TOMM20"	2.52984293814059	2.282049202425	2.49709866729458
"TOMM20L"	1.02104371168035	1.01920981247956	1.02222381616251
"TOMM22"	1.96930119625033	1.87793675559804	1.99286040840544
"TOMM34"	1.33419578380631	1.31314899694704	1.40184251978873
"TOMM40"	1.3429788317382	1.2572967811497	1.30578041670785
"TOMM40L"	1.19626856755956	1.22330607197489	1.13798199364832
"TOMM5"	1.75631528973021	1.59320725941984	1.92940951113136
"TOMM6"	1.73746910520323	1.93630116593462	1.82977353515104
"TOMM7"	2.50314366973878	2.44944985068344	2.24281056384255
"TOMM70A"	1.26574847922051	1.16395934969996	1.31879202206877
"TONSL"	1.18120978081416	1.09891045342872	1.19457476950866
"TOP1"	1.61424967926944	1.66960254316343	1.62393643819701
"TOP1MT"	1.21001140544449	1.07070532655006	1.29161822505891
"TOP1P1"	1.01853524113807	1.01267106133927	1.00797382292712
"TOP1P2"	1.00266115531963	1.00113086949683	1.00341352526167
"TOP2A"	1.03599700443508	1.00529914872747	1.07091762043952
"TOP2B"	1.5924507673955	1.25417494705705	1.72845028509507
"TOP3A"	1.28500027482887	1.22396543437112	1.33911898131605
"TOP3B"	1.32190333612801	1.21936622024191	1.45667155443516
"TOPAZ1"	1.00205291348901	1.0014104887934	1.00072481455629
"TOPBP1"	1.23270372036319	1.16052300148896	1.29307352350752
"TOPORS"	1.44064703212803	1.3931275345253	1.57953055904572
"TOR1A"	1.76869153171732	1.69527993816774	1.67952245353627
"TOR1AIP1"	1.59268688497207	1.70871250538883	1.67619252363535
"TOR1AIP2"	1.83673002756481	1.75362925084203	1.87491629661968
"TOR1B"	1.43440943775747	1.28196237594897	1.33519349258474
"TOR2A"	1.3881181795112	1.42330583867619	1.36044210196451
"TOR3A"	1.63513075548144	1.82241691147064	1.43953954114103
"TOR4A"	1.11716557306931	1.14602850039434	1.09840902000967
"TOX"	1.23128705262862	1.0443674234011	1.67101697747736
"TOX2"	1.00817749812926	1.00215414190388	1.0366936487304
"TOX3"	1.34995463709105	1.03607171193237	1.43188436780211
"TOX4"	1.74430591230506	1.72038105828074	1.80718977154594
"TP53"	1.52507563353369	1.40344445566211	1.63286242111811
"TP53AIP1"	1.03391537779479	1.03144084332636	1.03278221722777
"TP53BP1"	1.50017579234023	1.32840331385566	1.73361707945191
"TP53BP2"	1.46634865319613	1.43151247253042	1.51662759415501
"TP53I11"	1.54716254741412	1.7151063053411	1.18129693739846
"TP53I13"	1.47298435135679	1.64308580219215	1.2398083101598
"TP53I3"	1.27992801305019	1.12208229400644	1.39061129988364
"TP53INP1"	1.29292411552189	1.27242772309532	1.415416150497
"TP53INP2"	1.39934222257393	1.51323307987903	1.35026824016463
"TP53RK"	1.36377537635561	1.22045948960864	1.43433345729245
"TP53TG1"	1.23238428462037	1.19365848263758	1.18015822334223
"TP53TG3"	1.00995771790929	1.00242962365064	1.00738888057711
"TP53TG3B"	1.00995771790929	1.00242962365064	1.00738888057711
"TP53TG3C"	1.01308771170603	1.00252401901171	1.00332390548368
"TP53TG3D"	1.01923545245235	1.00628477354268	1.00995692611934
"TP53TG5"	1.00289936412298	1.07721131776431	1.00294010804452
"TP63"	1.00270792316668	1.02570907302332	1.00448276747798
"TP73"	1.20753646876689	1.01546361058768	1.04862780534752
"TP73-AS1"	1.12953737474391	1.23706830858775	1.08113678810551
"TPBG"	1.02589839570703	1.04210157536087	1.01113646997349
"TPBGL"	1	1	1.00082896004199
"TPCN1"	1.35155861809997	1.80071205723593	1.26441989013982
"TPCN2"	1.21504527246919	1.18919633299734	1.30084146523529
"TPD52"	1.23480860959174	1.61621288875433	1.33688200728052
"TPD52L1"	1.00312162355348	1.01000780011541	1.01079510488097
"TPD52L2"	1.73427434328766	1.97672989259534	1.89538057730935
"TPD52L3"	1.00231118075764	1	1.00042559088665
"TPGS1"	1.13608201270437	1.12738746432329	1.15350055311772
"TPGS2"	1.54477047977945	1.56184873808899	1.61363611300882
"TPH1"	1.01052358995242	1.00383427116876	1.0077307523978
"TPH2"	1	1.00239860471226	1.00116316677424
"TPI1"	3.12723715636197	3.10152232171806	2.92827103958646
"TPI1P2"	1.01407002107934	1.00769278364293	1.02720622782256
"TPI1P3"	1.00557375826344	1.01502413409923	1.01019207188288
"TPK1"	1.08224054098642	1.24799290584406	1.04746766560038
"TPM1"	1.42566931666176	1.17932701092817	1.38664585462632
"TPM2"	1.15035186812688	1.11978160027903	1.11816392396254
"TPM3"	2.4954621504551	2.90223270567606	2.09016216886019
"TPM3P9"	1.29175153684062	1.30826760705739	1.25710418265245
"TPM4"	2.07028493691635	2.55377792722963	1.74938311089979
"TPMT"	1.51896745371746	1.5307346944004	1.48858409643009
"TPO"	1.00054095736632	1	1.00072511830411
"TPP1"	1.87084852947899	2.77679500148926	1.49604427260896
"TPP2"	1.81586110685314	1.57116876240252	1.88480915857801
"TPPP"	1.11095503924729	1.57416758873061	1.18728316775626
"TPPP2"	1.00234215909535	1	1.0018239909182
"TPPP3"	1.03072822639613	1.61746324808835	1.05274795705502
"TPR"	1.58172027740275	1.46761901700925	1.65475784587644
"TPRA1"	1.24119688912508	1.31250749869404	1.33834841031567
"TPRG1"	1.00501463202019	1.01729421990913	1.0076109239639
"TPRG1-AS2"	1.0010067893001	1.01092818694636	1.00329837182029
